smiles,ic50_nM,MW,LogP,HBD,HBA,Lipinski_violations,TPSA,RotBonds,CNS_violations
C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(C)c4F)c23)C1,280.0,368.4370000000001,3.953120000000003,1.0,5.0,0.0,58.120000000000005,3.0,0.0
C=CC(=O)Nc1ccc2ncnc(NC3CCCCC3)c2c1,2800.0,296.374,3.4989000000000026,2.0,4.0,0.0,66.91,4.0,0.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)c2c1,4390.0,446.49200000000013,3.6937000000000015,3.0,7.0,0.0,125.96999999999998,7.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(CC)c3)c2c1,275.0,318.3800000000001,4.0603000000000025,2.0,4.0,0.0,66.91,5.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3CC)c2c1,2000.0,318.3800000000001,4.0603000000000025,2.0,4.0,0.0,66.91,5.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OC)cc3OC)c2c1,931.0,350.3780000000001,3.515100000000002,2.0,6.0,0.0,85.37,6.0,0.0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3F)c2c1,111000.0,322.3430000000001,3.945420000000002,2.0,4.0,0.0,66.91,4.0,0.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,36.0,387.21200000000005,4.3995000000000015,2.0,4.0,0.0,66.91,4.0,1.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(CC)c4)c23)C1,8730.0,364.47400000000016,4.068000000000003,1.0,5.0,0.0,58.120000000000005,4.0,1.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)c(C)c4)c23)C1,4400.0,429.34300000000013,4.576520000000003,1.0,5.0,0.0,58.120000000000005,3.0,1.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)cc4F)c23)C1,3710.0,433.3060000000001,4.407200000000002,1.0,5.0,0.0,58.120000000000005,3.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(N)(=O)=O)cc3)c2c1,76500.0,369.4060000000001,2.1452999999999998,3.0,6.0,0.0,127.07,5.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CC)cc3)c2c1,3200.0,318.38000000000005,4.0603000000000025,2.0,4.0,0.0,66.91,5.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(OC)c3)c2c1,2500.0,399.2480000000001,4.269000000000002,2.0,5.0,0.0,76.14,5.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,2300.0,383.2490000000001,4.568820000000002,2.0,4.0,0.0,66.91,4.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,2200.0,383.2490000000001,4.568820000000002,2.0,4.0,0.0,66.91,4.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,2200.0,387.21200000000005,4.3995000000000015,2.0,4.0,0.0,66.91,4.0,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,490.0,411.69800000000026,4.334600000000004,1.0,6.0,0.0,65.50000000000001,4.0,1.0
CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,570.0,399.66200000000015,4.465100000000003,1.0,5.0,0.0,56.27000000000001,3.0,1.0
OB(O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,650.0,299.526,1.7065999999999992,3.0,5.0,0.0,78.27000000000001,3.0,1.0
CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,590.0,381.67200000000014,4.326000000000003,1.0,5.0,0.0,56.27000000000001,3.0,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,520.0,429.6880000000003,4.473700000000004,1.0,6.0,0.0,65.50000000000001,4.0,1.0
OB(O)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,800.0,317.516,1.8456999999999992,3.0,5.0,0.0,78.27000000000001,3.0,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O,460.0,329.5520000000001,1.7152000000000003,3.0,6.0,0.0,87.50000000000001,4.0,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B(O)O,510.0,347.5420000000001,1.8543000000000003,3.0,6.0,0.0,87.50000000000001,4.0,1.0
C=CC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,1.0,410.27500000000003,4.850800000000002,3.0,5.0,0.0,78.94000000000001,6.0,1.0
CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,1.0,412.29100000000005,5.074800000000002,3.0,5.0,1.0,78.94000000000001,6.0,1.0
COc1cc2ncnc(Nc3ccc(NC(C)=O)c(C)c3)c2cc1OC.Cl,10000.0,388.8550000000002,4.079220000000003,2.0,6.0,0.0,85.37000000000002,5.0,1.0
CCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,10000.0,402.8820000000001,4.469320000000004,2.0,6.0,0.0,85.37,6.0,1.0
CCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,10000.0,416.90900000000016,4.8594200000000045,2.0,6.0,0.0,85.37,7.0,1.0
CCCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,10000.0,430.9360000000002,5.249520000000005,2.0,6.0,1.0,85.37,8.0,1.0
Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccccc1,10350.0,430.42400000000015,3.5905200000000024,1.0,7.0,0.0,124.54,7.0,1.0
Cc1ccc(Oc2nc3ccccc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,23130.0,444.4510000000003,3.8989400000000023,1.0,7.0,0.0,124.54,7.0,1.0
Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccc(F)cc1,21020.0,448.41400000000016,3.7296200000000024,1.0,7.0,0.0,124.54,7.0,1.0
Cc1ccc2nc(Oc3ccccc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,3170.0,444.4510000000003,3.8989400000000014,1.0,7.0,0.0,124.54,7.0,1.0
CCCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,10000.0,378.86000000000007,5.356100000000003,2.0,5.0,1.0,66.91,6.0,1.0
CCC(CC)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,10000.0,392.8870000000001,5.602100000000004,2.0,5.0,1.0,66.91,6.0,1.0
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)C1CCCC1,10000.0,390.8710000000002,5.356100000000002,2.0,5.0,1.0,66.91,4.0,1.0
COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,4997.0,394.8150000000001,3.729000000000002,2.0,7.0,0.0,93.21000000000001,5.0,1.0
CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,799.0,407.9020000000001,4.5077000000000025,2.0,6.0,0.0,70.15,7.0,1.0
CN(C)CCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,4286.0,436.94400000000013,3.659300000000001,2.0,7.0,0.0,73.39,8.0,0.0
CN1CCN(CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,3399.0,434.92800000000017,3.4133000000000013,2.0,7.0,0.0,73.39,5.0,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,16.0,348.79,4.351900000000001,2.0,5.0,0.0,66.91,4.0,1.0
C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6414.0,376.844,5.132100000000003,2.0,5.0,1.0,66.91,4.0,1.0
C=CCOC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1792.0,378.81600000000003,4.961900000000002,2.0,6.0,0.0,76.14,5.0,1.0
O=C(CCl)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,40.0,371.22400000000005,4.404700000000002,2.0,5.0,0.0,66.91,4.0,1.0
COCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1040.0,435.9120000000001,3.9581000000000017,3.0,7.0,0.0,88.17,9.0,1.0
O=C(/C=C/CNCC1COC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,10.0,447.92300000000006,3.9581000000000017,3.0,7.0,0.0,88.17,8.0,0.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,24.0,405.886,4.283700000000002,2.0,6.0,0.0,70.15,6.0,1.0
CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.0,433.9400000000001,5.063900000000003,2.0,6.0,1.0,70.15,8.0,1.0
O=C(/C=C/CN1CC(O)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,38.0,433.89600000000013,3.398600000000001,3.0,7.0,0.0,90.38000000000001,6.0,1.0
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,9.0,445.9510000000001,5.208000000000003,2.0,6.0,1.0,70.15,6.0,1.0
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,124.0,460.9660000000002,3.969500000000002,2.0,7.0,0.0,73.39,6.0,1.0
O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,3.0,447.92300000000006,4.054300000000002,2.0,7.0,0.0,79.38000000000001,6.0,1.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,5530.0,401.4910000000001,4.628900000000003,0.0,5.0,0.0,54.26,3.0,1.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1C,1320.0,399.5190000000002,5.237140000000005,0.0,4.0,1.0,45.03,2.0,1.0
Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1,5260.0,447.6070000000002,7.143420000000006,0.0,4.0,1.0,27.96,3.0,1.0
O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)=N1,6310.0,371.4650000000001,4.620300000000004,0.0,4.0,0.0,45.03,2.0,1.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,2800.0,401.4910000000001,4.628900000000004,0.0,5.0,0.0,54.26,3.0,1.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,3250.0,385.49200000000013,4.928720000000004,0.0,4.0,0.0,45.03,2.0,1.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1C,120.0,399.5190000000002,5.237140000000005,0.0,4.0,1.0,45.03,2.0,1.0
COc1ccc(Oc2cc(C)c(-c3csc(NC(=O)c4ccnc(F)c4)n3)c(C)c2)cc1,10000.0,449.5070000000002,6.0142400000000045,1.0,6.0,1.0,73.34,6.0,1.0
Nc1ncnc2scc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12,10000.0,396.4750000000001,5.346000000000003,2.0,5.0,1.0,80.9,3.0,1.0
CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,10000.0,345.468,3.0535000000000014,2.0,3.0,0.0,63.13,4.0,0.0
CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,10000.0,512.0980000000003,3.795600000000003,2.0,4.0,1.0,69.61000000000001,7.0,1.0
Cc1nc(Nc2ccc(C(F)(F)F)cc2)c2cc(C)oc2n1,122.1,307.27500000000003,4.602040000000002,1.0,4.0,0.0,50.95,2.0,1.0
Cc1nc(Nc2ccc(F)c(Cl)c2)c2cc(C)oc2n1,30.2,291.713,4.375740000000002,1.0,4.0,0.0,50.95,2.0,1.0
C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1,30.0,263.29999999999995,3.564540000000002,1.0,4.0,0.0,50.95,2.0,0.0
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,68.2,283.331,3.6161400000000024,0.0,5.0,0.0,51.39,3.0,0.0
COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1,42.2,269.304,3.591840000000002,1.0,5.0,0.0,60.18,3.0,0.0
CCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,73.3,311.38500000000005,4.396340000000004,0.0,5.0,0.0,51.39,5.0,1.0
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1.Cl,82.3,319.792,4.037940000000003,0.0,5.0,0.0,51.39,3.0,1.0
Cc1nc(Nc2cccc3[nH]ccc23)c2cc(C)oc2n1,90.2,278.315,4.064540000000002,2.0,4.0,0.0,66.74000000000001,2.0,1.0
COc1ccc(N(c2nc(C)nc3oc(C)cc23)C(C)C)cc1,84.4,311.38500000000005,4.394740000000003,0.0,5.0,0.0,51.39,4.0,1.0
CCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,70.7,297.35800000000006,4.006240000000004,0.0,5.0,0.0,51.39,4.0,1.0
Cc1nc(Nc2ccc(Cl)cc2)c2cc(C)oc2n1,102.3,273.723,4.236640000000002,1.0,4.0,0.0,50.95,2.0,1.0
Cc1nc(Nc2cccc3ccccc23)c2cc(C)oc2n1,145.2,289.338,4.736440000000003,1.0,4.0,0.0,50.95,2.0,1.0
CCCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,340.1,325.4120000000001,4.786440000000004,0.0,5.0,0.0,51.39,6.0,1.0
Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,113.2,239.27799999999996,3.5832400000000018,1.0,4.0,0.0,50.95,2.0,0.0
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,2.0,341.3700000000001,4.769100000000003,1.0,5.0,0.0,56.27000000000001,3.0,1.0
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,42.0,355.39700000000016,4.811600000000003,1.0,5.0,0.0,56.27000000000001,3.0,1.0
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1,27.0,369.4240000000002,5.201700000000003,1.0,5.0,1.0,56.27000000000001,3.0,1.0
Cl.c1cc(Nc2ncnc3cc4c(cc23)OCCO4)cc(-c2ccco2)c1,10000.0,381.81900000000013,4.826400000000002,1.0,6.0,0.0,69.41000000000001,3.0,1.0
Cl.c1cc(Nc2ncnc3cc4c(cc23)OCCO4)cc(-c2cccs2)c1,10000.0,397.8870000000001,5.294900000000003,1.0,6.0,1.0,56.27000000000001,3.0,1.0
Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)nc1,10000.0,392.84600000000023,4.628400000000002,1.0,6.0,0.0,69.16000000000001,3.0,1.0
c1ccc(-c2ccnc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1,10000.0,357.37300000000016,3.6016000000000012,1.0,7.0,0.0,82.05000000000001,3.0,0.0
c1ccc(-c2csc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1,10000.0,362.41400000000016,4.268100000000002,1.0,7.0,0.0,69.16000000000001,3.0,1.0
Cl.c1cc(Nc2ncnc3cc4c(cc23)OCCO4)cc(-c2ccc[nH]2)c1,10000.0,380.8350000000001,4.561500000000002,2.0,5.0,0.0,72.06,3.0,1.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,10000.0,316.353,3.5970000000000035,1.0,5.0,0.0,57.150000000000006,6.0,0.0
OB(O)c1ccc(COc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,850.0,405.65000000000003,3.2856000000000005,3.0,6.0,0.0,87.5,6.0,0.0
OB(O)/C=C/COc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,270.0,355.5900000000001,2.9738000000000007,3.0,6.0,0.0,87.5,6.0,0.0
COc1cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)cc(OC)c1OC,100000.0,377.40000000000026,3.6110000000000015,2.0,5.0,0.0,89.23,5.0,0.0
COc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,88670.0,441.0790000000001,3.8460000000000014,3.0,4.0,0.0,90.47,3.0,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,6.67,447.8730000000002,4.528000000000004,2.0,6.0,0.0,79.38000000000001,7.0,1.0
O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br,8490.0,404.29300000000006,2.8857,4.0,3.0,0.0,81.84,3.0,1.0
Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1,226.4,295.342,3.542440000000002,0.0,5.0,0.0,51.39,2.0,0.0
Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1,298.2,297.31399999999996,3.336240000000002,0.0,6.0,0.0,60.620000000000005,2.0,0.0
COc1cc(N(C)c2nc(C)nc3oc(C)cc23)cc(OC)c1OC,500.0,343.38300000000015,3.633340000000003,0.0,7.0,0.0,69.85000000000001,5.0,0.0
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1OC,90.3,313.3570000000001,3.6247400000000027,0.0,6.0,0.0,60.620000000000005,4.0,0.0
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1,162.3,313.3570000000001,3.6247400000000027,0.0,6.0,0.0,60.620000000000005,4.0,0.0
Cc1nc(N(C)c2ccc3occc3c2)c2cc(C)oc2n1,306.6,293.326,4.353740000000003,0.0,5.0,0.0,55.300000000000004,2.0,1.0
COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,103.2,295.342,3.5424400000000027,0.0,5.0,0.0,51.39,2.0,0.0
COc1ccc2c(ccn2-c2nc(C)nc3oc(C)cc23)c1,500.0,293.32599999999996,3.7921400000000025,0.0,4.0,0.0,53.08,2.0,0.0
COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12,3.4,309.369,3.932540000000003,0.0,5.0,0.0,51.39,2.0,0.0
Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1,102.2,311.38500000000005,4.394740000000003,0.0,5.0,0.0,51.39,4.0,1.0
CCOc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,500.0,297.358,4.006240000000004,0.0,5.0,0.0,51.39,4.0,1.0
CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,36.0,425.4960000000001,3.5949000000000018,2.0,7.0,0.0,91.99000000000001,7.0,1.0
C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,71.0,409.873,5.787700000000003,1.0,5.0,1.0,47.04,5.0,1.0
OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1,600.0,445.5920000000002,3.9090000000000025,3.0,7.0,0.0,73.31,7.0,0.0
C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,18.0,357.4380000000001,5.091800000000004,1.0,5.0,1.0,47.040000000000006,4.0,1.0
COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.0,385.85100000000006,5.903000000000002,1.0,5.0,1.0,47.04,4.0,1.0
COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1,173.0,333.41600000000005,5.110500000000003,1.0,5.0,1.0,47.04,4.0,1.0
COc1ccccc1-c1cc2c(N[C@H](C)c3cccs3)ncnc2s1,55.0,367.499,5.601500000000003,1.0,6.0,1.0,47.04,5.0,1.0
COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1,170.0,353.47200000000004,5.040500000000002,1.0,6.0,1.0,47.04,5.0,1.0
COc1ccccc1-c1cc2c(N[C@H](C)c3ccccn3)ncnc2s1,153.0,362.458,4.935000000000003,1.0,6.0,0.0,59.93,5.0,1.0
COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1,183.0,348.43100000000004,4.374000000000002,1.0,6.0,0.0,59.93,5.0,1.0
COc1ccccc1-c1cc2c(NCc3cccnc3)ncnc2s1,275.0,348.43100000000004,4.374000000000002,1.0,6.0,0.0,59.93,5.0,1.0
COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1,108.0,348.43100000000004,4.374000000000001,1.0,6.0,0.0,59.93,5.0,1.0
COc1ccccc1-c1cc2c(N[C@H](C)c3ccc(F)cc3)ncnc2s1,27.0,379.46000000000004,5.679100000000004,1.0,5.0,1.0,47.04,5.0,1.0
COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1,23.0,391.49600000000015,5.1665000000000045,1.0,6.0,1.0,56.269999999999996,7.0,1.0
COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,8.0,377.46900000000005,4.512400000000002,2.0,6.0,0.0,67.27,6.0,1.0
COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1,629.0,377.46900000000005,4.512400000000002,2.0,6.0,0.0,67.27,6.0,1.0
COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,1.0,377.46900000000005,4.512400000000002,2.0,6.0,0.0,67.27,6.0,1.0
COc1ccccc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1,19.0,361.47,5.540000000000004,1.0,5.0,1.0,47.04,5.0,1.0
COc1ccccc1-c1cc2c(N[C@@H](C)c3ccccc3)ncnc2s1,1860.0,361.47,5.540000000000004,1.0,5.0,1.0,47.04,5.0,1.0
COc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,9.0,361.47,5.540000000000004,1.0,5.0,1.0,47.04,5.0,1.0
COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1,17.0,347.44300000000004,4.979000000000003,1.0,5.0,0.0,47.04,5.0,1.0
Brc1cc2c(Nc3cccc(OCc4ccccc4)c3)ncnc2s1,10000.0,412.31200000000007,5.776400000000003,1.0,5.0,1.0,47.04,5.0,1.0
C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1,23.0,330.21000000000004,4.178700000000002,1.0,4.0,0.0,37.81,2.0,1.0
Fc1ccc(Nc2ncnc3sc(Br)cc23)cc1Cl,53.0,358.62300000000005,4.989900000000001,1.0,4.0,0.0,37.81,2.0,1.0
Brc1cc2c(Nc3ccccc3)ncnc2s1,80.0,306.18800000000005,4.197400000000002,1.0,4.0,0.0,37.81,2.0,1.0
C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1,415.0,340.2710000000001,4.6884000000000015,1.0,5.0,0.0,37.81,3.0,1.0
Brc1cc2c(NCc3cccs3)ncnc2s1,1374.0,326.244,4.127400000000001,1.0,5.0,0.0,37.81,3.0,1.0
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1,2079.0,335.2300000000001,4.021900000000002,1.0,5.0,0.0,50.7,3.0,1.0
Brc1cc2c(NCc3ccccn3)ncnc2s1,7904.0,321.20300000000003,3.4609000000000005,1.0,5.0,0.0,50.7,3.0,0.0
Brc1cc2c(NCc3cccnc3)ncnc2s1,10000.0,321.20300000000003,3.4609000000000005,1.0,5.0,0.0,50.7,3.0,0.0
Brc1cc2c(NCc3ccncc3)ncnc2s1,3883.0,321.20300000000003,3.4609000000000005,1.0,5.0,0.0,50.7,3.0,0.0
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1,150.0,352.2320000000001,4.766000000000002,1.0,4.0,0.0,37.81,3.0,1.0
CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,183.0,348.26900000000006,5.017000000000003,1.0,4.0,1.0,37.81,4.0,1.0
COC[C@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,10000.0,364.2680000000001,4.253400000000003,1.0,5.0,0.0,47.04,5.0,1.0
COC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,262.0,364.2680000000001,4.253400000000003,1.0,5.0,0.0,47.04,5.0,1.0
OCC(Nc1ncnc2sc(Br)cc12)c1ccccc1,83.0,350.24100000000004,3.599300000000002,2.0,5.0,0.0,58.04,4.0,0.0
OC[C@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,10000.0,350.24100000000004,3.599300000000002,2.0,5.0,0.0,58.04,4.0,0.0
OC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,36.0,350.24100000000004,3.599300000000002,2.0,5.0,0.0,58.04,4.0,0.0
CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,156.0,334.2420000000001,4.626900000000003,1.0,4.0,0.0,37.81,3.0,1.0
C[C@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,10000.0,334.2420000000001,4.626900000000003,1.0,4.0,0.0,37.81,3.0,1.0
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,38.0,334.2420000000001,4.626900000000003,1.0,4.0,0.0,37.81,3.0,1.0
Brc1cc2c(NCc3ccccc3)ncnc2s1,241.0,320.21500000000003,4.065900000000001,1.0,4.0,0.0,37.81,3.0,1.0
C=CC(=O)Nc1cccc(Oc2nccc(Nc3cc(C)[nH]n3)n2)c1,10000.0,336.355,3.16852,3.0,6.0,0.0,104.82,6.0,1.0
CCC(=O)Nc1cccc(Oc2nccc(Nc3cc(C)[nH]n3)n2)c1,10000.0,338.37100000000004,3.39252,3.0,6.0,0.0,104.82,6.0,1.0
C=CC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,900.0,306.329,2.734800000000001,3.0,5.0,0.0,95.59,5.0,1.0
CCC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,10000.0,308.345,2.958800000000001,3.0,5.0,0.0,95.59,5.0,1.0
C=CC(=O)Nc1ccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)cc1,10000.0,356.38900000000007,3.888000000000001,3.0,5.0,0.0,95.59,5.0,1.0
C=CC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,1100.0,356.38900000000007,3.888000000000001,3.0,5.0,0.0,95.59,5.0,1.0
C=CC(=O)Nc1ccccc1-c1nc(Nc2cc[nH]n2)c2ccccc2n1,10000.0,356.38900000000007,3.888000000000001,3.0,5.0,0.0,95.59,5.0,1.0
C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,10000.0,356.38900000000007,3.888000000000001,3.0,5.0,0.0,95.59,5.0,1.0
C=CC(=O)Nc1cccc(-c2nccc(Nc3cc(C)[nH]n3)n2)c1,10000.0,320.356,3.04322,3.0,5.0,0.0,95.59,5.0,1.0
NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,10000.0,395.42500000000024,2.9227000000000016,1.0,3.0,0.0,66.64,3.0,0.0
